,count,hate_speech,offensive_language,neither,class,tweet
18559,3,0,0,3,2, @Yankees: Getting  field ready for todays game http://tco/lh4UzqXbei
18560,3,0,0,3,2, @Yankees: RECAP: In epic storybook ending Derek Jeter closes last game in Bronx wh #walkoff http://tco/Dl390SbteQ http://tco&#8230;
18561,3,0,0,3,2, @Yankees: Remember when we paused an All-Star Game to honor Mariano Rivera #tbt http://tco/PqEDosogLo
18562,3,0,0,3,2, @Yankees: SEE YA @JacobyEllsbury gives  #Yankees 4-3 lead in  10th wh solo home run
18563,3,0,0,3,2, @Yankees: Show your suppo during #FleetWeekNYC wh #troopthanks You could be on  @BofA_Communy billboard in Times Sq http://t&#8230;
18564,3,0,0,3,2, @Yankees:  @EmpireStateBldg shines lights in #Yankees pinstripes in honor of Derek Jeter #FarewellCaptain http://tco/3fp2pg85MB
18565,3,0,0,3,2, @Yankees: Time to bounce in  Bronx #LetsGoYankees #Walkoff http://tco/W5ATfRsLKK
18566,3,0,0,3,2, @Yankees: VICTORY #Yankees outlast As 10-9 in 14 innings Eduardo Nunez  hero and oh yeah FIRST PLACE still resides in  Bronx
18567,3,0,0,3,2, @Yankees: Were you expecting anything sho of fireworks in final homestand #FarewellCaptain http://tco/5nTacrQ43m
18568,3,0,1,2,2, @Yankees: You may cry after watching  Derek Jeter @Gatorade ad: http://tco/hMO9Bxol0x http://tco/0xdlxToci8
18569,3,0,0,3,2, @YankeesWFAN: One scout said Prado  first team most underrated Gives  Yankees 2b through 2016 could slide to 3b if needed too
18570,3,0,3,0,1, @Yannapyt:  aint nothing to cut that bch off &#127908;&#127911;
18571,3,0,3,0,1, @Yanoozaj: hope LVG  homeless in few years whilst Welbeck  scoring 30+ for Arsenal and fucking bches
18572,3,0,3,0,1, @Yansii_: Black bches be like boy told you not to get my hair wet http://tco/CSG4OoPgkY
18573,3,0,2,1,1, @Yansii_: Th bch don went super saiyan 5 at walma http://tco/xkF59toVcK
18574,3,0,3,0,1, @Yaremxo: &#8220;@DonQuixtote: @Yaremxo: Actually take that back &#128530; you niggas aint loyal im loyal fam&#8221; nah negro nah
18575,3,1,2,0,1, @Yaremxo: &#8220;@DonQuixtote: @Yaremxo how yall got here&#8221; stfu negro
18576,3,0,3,0,1, @Yaremxo: &#8220;@DonQuixtote: need molly water and chubby asian bch&#8221; same
18577,3,0,3,0,1, @Yaremxo: Stop being hoe so can love you :/
18578,3,0,3,0,1, @Yaremxo: You hoes aint woh losing sleep over
18579,3,0,3,0,1, @YatchakHannah: @aireekaTK stop crying you pussy
18580,3,0,3,0,1," @Yennno_Nay:  se hoes aint loyal  

duhh BITCH she HOE "
18581,3,0,3,0,1, @Yennno_Nay: Now days bches will beef/ you over something that has nothing to do/ m &#128514;&#128514;&#128514;&#128514;&#128128; bch yo ugly ass wasnt factor&#8230;
18582,3,0,3,0,1, @YepRealPosts: Selena mored se hoes http://tco/phsDhxjm6e
18583,3,0,0,3,2, @YepillPosts: If had dollar for every time died on flappy bird http://tco/pj8QSBTe2L
18584,3,0,3,0,1, @Yes__We__Cam: Selfie game retarded http://tco/HpLo9JaP9K
18585,3,0,3,0,1, @YoKidAintMine: alcohol  liquid truth So if girl  hoe when she drinks shes naturally hoe anyway
18586,3,2,1,0,0, @YoShoyMa: Ill kill th bch no hesation http://tco/UxePa9LVi5
18587,3,0,3,0,1, @YolieJew: You know all se bches who posted pics for Zeeti are in  shower like Jim Carey in Ace Ventura after he found out Ei&#8230;
18588,3,0,3,0,1, @YouCanHaveHer: You eir gay or straight dont talk to me bch please &#9996;
18589,3,0,3,0,1, @YouNeed_Jasmine: hate when ppl say hoes arent loyal supposed to be &#128514;
18590,3,0,3,0,1, @YoungAmari_: Dizzy bch &#128530;&#128564;
18591,3,0,3,0,1, @YoungBuddhaBruh: @WestSideFlee  all depends on  female dawg usually thats how   wh se hoes but  genuine women fuck&#8230;
18592,3,0,2,1,1, @YoungCoke__: @1stBlocJeremiah: @1stBlock_Rody yu ah hoelmfao
18593,3,1,0,2,2, @YoungCon1266: Lten to Charlie Daniels speak  truth &amp; enlt in  US FREEDOM ARMY at http://tco/cxzfajqUfV http://tco/k&#8230;
18594,3,0,3,0,1, @YoungDG_: Thats yo bch she my bch too
18595,3,0,3,0,1, @YoungGizzle_: First thing look at  whats on bch feet
18596,3,0,3,0,1, @YoungGizzle_: You bches selfh  Yall want Fars Day too Damn lol
18597,3,1,2,0,1, @YoungMiddleEric: Yall niggas aint no killas yall niggaz some hoes
18598,3,0,3,0,1, @YoungMoneyKem: @scottvohar @matty_kem Nigga Im just popping Molly &amp; stepping out You bowling bch dont come at me
18599,3,0,2,1,1, @YoungRecklesss_: Aint no money or no hoe in  world can spoil  &#128175; #MyBrorsKeeper
18600,3,1,2,0,1, @YourFavPosts: When your teacher puts you in group wh bunch of retards http://tco/D5DPhKwi2L
18601,3,0,3,0,1, @YourMajestyV_: You got bches and dont have niggas &#128514;  want you
18602,3,0,3,0,1, @Youss_Mayer: &#8220;@SaddyBey: Fat bch Whats her @ http://tco/IZGkpcqIO0&#8221;&#128557;&#128514;&#128557;&#128557;&#128557;
18603,6,0,6,0,1, @YrnReggie: How bch how&#128529;&#128514;&#128514; http://tco/FCQfDKI4Zn
18604,3,0,3,0,1, @YunGMiGo: &#128557;&#128557;&#128557;&#128514;&#128514; @Shane_A1: Can you imagine Tryn yo hardest to stop bch frm slutin and still comin up unsuccessful
18605,3,0,3,0,1, @YunGMiGo: &#128557;&#128557;&#128557;&#128514;&#128514; @Shane_A1: done went hoe before frfr so who am to judge
18606,3,0,3,0,1, @YunGMiGo: @ChynaaKDave na hoe cry to yu swear she aint fuckn off still have side nigga
18607,3,0,3,0,1, @YunGMiGo: Sp da same game to hoes like da same clos money bring power so we like bankroll @Shane_A1
18608,3,0,3,0,1, @YungFree504: Mannn let bosh hoe ass that 3
18609,3,0,3,0,1, @YungPineapple_: To bad you wont girl pussy http://tco/hsRjqyxZj8
18610,6,0,6,0,1," @YungPineapple_: You like your lunch ltle boy

Nah bch look what Im eating cause of you http://tco/7cvA8grvds"
18611,3,1,2,0,1, @YungRajee: Ladies lten NO nigga wants to settle down at young age All you bches crying about being single now will be wifed in 1&#8230;
18612,3,0,3,0,1, @YungRalphMaejor: &#8220;@iDocLyfe: Worst movie you can think of&#8221; Fan that fucking trash netflix be posting sh that looks like porno
18613,3,0,3,0,1, @YungRetweet: @Versharky bch
18614,3,0,3,0,1, @YungTweetGod: AWE HELL NAH @SideHoeNextDoor: me and @yungblasiann are bad bches come fuck wh us http://tco/6mInU5kdeI
18615,3,0,3,0,1, @YungTweetGod: Bches will give ir pussy to  whole communy but wont give nigga piece of gum
18616,3,0,3,0,1, @YungUgIy: just because think youre fine dont mean want you you appealing to my eyes not my hea bch
18617,3,0,3,0,1, @Yung_Mizzo: got money dont need bch
18618,3,0,3,0,1, @Yung_bootylord: Everybody think get hoes and think ima playa but honestly im in my crib wondering bout if my mom making yellow or whi&#8230;
18619,3,0,3,0,1, @YurUgly: Niggas se days will walk 10 miles to get some pussy &#128557;
18620,3,0,3,0,1, @ZANNLXRD: hate when alian ppl say olive garden nt real alian food fuck ur grandmas roasted casserole you bch olive garden&#8230;
18621,3,0,3,0,1, @ZOEPASSION Niggaz buying***yNiggaz buying***y + Dont sta th hoe sh
18622,3,0,3,0,1, @Z_MEGA: @Im_Yung_Jay grab me some bches while up re lmao oh and belt ( fendi )
18623,6,0,6,0,1," @Zach_Dorsey: Give me three whes

wh wh wh you would bch"
18624,3,0,0,3,2, @Zach_Dorsey: My trash  woh more than you
18625,3,0,3,0,1," @Zag_OX: Your girl hold my dick like wii controller
Wheres your bch nigga We control her"
18626,3,0,3,0,1, @ZayBillions: Alright bches we are  Kaynes now http://tco/IBsFfuqag4
18627,3,0,3,0,1, @ZayZillaaa: &#8220;@ArchieLacombe: @ZayZillaaa @Thompson_Era long as my bches love me &#128527;&#8221; &#128514;&#128076;
18628,3,0,3,0,1, @Zednanreh__: @_InMyZoneeee: think my wh came true where yall hating ass bches at &#128299; http://tco/so4coPPpU9oh nahhhhh
18629,3,0,0,3,2, @ZekeJMiller:  @MarcACaputo: Ive met few people in polics that drespect more than Charlie --Rudy Giuliani
18630,3,0,0,3,2, @ZekeJMiller:  @bobschieffer: Looking forward to sting down wh President Obama for our 60th anniversary broadcast th Sunday &#8212; ho&#8230;
18631,3,0,2,1,1, @ZephGreat: Not all black girls are ghetto 
18632,3,0,3,0,1, @Ziggybadass: &#128557;&#128557;&#128557;  @JBrownSugaa: Im pretty sure my future ex boyfriend  on here slidin in anor bch DMsbut im patient
18633,3,0,3,0,1, @ZlalyL: &#8220;@Vic_Manzan0: My dog  gonna be bch magnet for sure &#128076;&#8221;no&#9995;
18634,3,1,2,0,1, @ZlalyL: @Vic_Manzan0 haha doubt  did you see all bches you had at  track field &#128561;&#128561; re were soo many &#128514;&#128076;
18635,3,0,3,0,1, @ZlalyL: @Vic_Manzan0 just like you&#128076;&#128079; you pulled all track bches &#128514;
18636,3,0,1,2,2, @ZlalyL: Its okay chiquo &#128514; Im not in  ghetto anymore &#128524;
18637,3,1,2,0,1, @ZlalyL: You dont know maybe some bches like man in tutu &#128514;&#128514;&#128054;
18638,3,0,0,3,2, @ZonedMoan: Smh  @TieMyDuragBoo: And Henny too  @BkRaed718 Beer trash af end of story
18639,3,0,3,0,1, @Zubiaa_3o3: You cant take no ones bch
18640,3,2,1,0,0, @_2kkz: Th fagg bch tried to say she hoed for hd bearfaced bch yusa fag
18641,3,0,3,0,1, @_2kkz: You niggaz really think yo niggaz/yo bch solid guarantee yo nigga will hav her choosin wont tell ya
18642,3,0,3,0,1, @_AD4: Why all ghetto chicks gotta smell like love-spell Or that cucumber sh bath &amp; body works
18643,3,0,3,0,1, @_AshCrackk: My bch bad she from  land
18644,3,1,2,0,1, @_BOOWHOP: cant trust ah soul cant trust se NIGHAS cant trust se hoes
18645,3,0,3,0,1, @_BaDunCHING_: Th bch http://tco/3x1NOLV356
18646,3,1,2,0,1," @_Bayou_Bob_: &#8220;@whe_thunduh: Why does nobody believe me when say im virgin dewd wtf&#8221;

 No you aint hoe"
18647,3,0,3,0,1, @_BeautifulKeezy: &#8220;@100046729: &#8220;@_BeautifulKeezy: &#8220;@maxnostalgia: @100046729 you need one &#128530;&#8221;yesss cause Im not her bf &#8221;you my bch&#8221;&#128514;&#128514;
18648,3,0,3,0,1, @_BeautifulKeezy: &#8220;@100046729: &#8220;@_BeautifulKeezy: @100046729 bch&#128514;&#128514;&#128514;&#128128;&#8221;man thats so cute to me &#128514;&#128514;&#128514;&#128128;&#8221;find date
18649,3,0,3,0,1, @_BeautifulKeezy: &#8220;@100046729: &#8220;@_BeautifulKeezy: let me th ass on you &#8221;@Leelucas_&#8221;bch you and Chr better Gtf &#128080;
18650,6,1,5,0,1, @_BeautifulKeezy: &#8220;@100046729: &#8220;@_BeautifulKeezy: where tf lyssa toilet mouth ass  &#128064;&#128530;&#8221; wassup&#8221;you be twatching hoe &#128514;&#128514;
18651,6,0,6,0,1, @_BeautifulKeezy: &#8220;@100046729: @_BeautifulKeezy lmfao bch was talking to you &#128514;&#128514;&#8221;but Im talking to you in my bubba voice &#128514;&#128514;&#128514;&#128128;
18652,6,0,6,0,1, @_BeautifulKeezy: &#8220;@100046729: Small ass pants &#128514;&#8221;bch &#128514;&#128514;&#128514;
18653,3,0,3,0,1, @_BeautifulKeezy: &#8220;@100046729: You been  side hoe &#128514;&#128514;&#128514;&#128128;&#128128;&#128074;&#8221;omg &#128514;&#128514;&#128514;&#128514;&#128184;
18654,3,0,3,0,1, @_BeautifulKeezy: &#8220;@sofpizzie_: se hoes gonna be stunting in Florida wh  pussy&#128586;&#128548;&#128548;&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128128;&#128080;
18655,4,0,4,0,1, @_BeautifulKeezy: hoe bang th big | | and she got nerves to think she better us  bches have no chill &#128564;
18656,6,0,6,0,1, @_BeautifulKeezy: ion be understanding how all you hoes drop yall nuts at once but when bch on your ass you cant hear mouse ps &#8230;
18657,3,0,3,0,1, @_Becool4: &#8220;@Lil_swahh:  face you make before you tell bch about herself http://tco/Jvm1k8togx&#8221;&lt;&lt; make dat face too much
18658,3,1,2,0,1, @_BlessedAle: You stupid lil ass bch aint fuckin wh chuuu
18659,3,0,3,0,1, @_BmoreMayr: @WB_Pooh_3x: What  fuck was wrong wh me Thinking can wife th hoe&#128514;&#128080;&#128552;&#128516;
18661,3,1,2,0,1, @_BredDIFFERENT: Niggas will fuck yah good  eat ya pussy go home to bch like aint sh happen &#128553;&#128530;
18662,3,0,3,0,1, @_BredDIFFERENT: on bch  yeah want bch
18663,3,0,3,0,1, @_BucketsMcnasty: If can steal her shes hoe
18664,3,0,3,0,1, @_BucketsMcnasty: Iz no point in being jealous cuz dee hoes for everybody #&#128175;&#128175;&#128175; #BucketsProverbs
18665,3,0,3,0,1, @_BucketsMcnasty: bches boring
18666,3,0,3,0,1, @_BucketsMcnasty: You knew fucked that bch and you didnt react
18667,3,0,3,0,1, @_ButterPecanTan: half yall bches side hoes and dont even know
18668,3,0,3,0,1, @_CDiddy: Hate to break  news but spam bro  @MojoGreen1217: dyke tuck her tties in  winter and sta calling herself Mr&#8230;
18669,3,2,1,0,0, @_Cashhhhhh: Was deleting th pic until realized dike in  back ground dressed like nigga wh wedges on &#128514;  bch Im &#128128; http:/&#8230;
18670,3,2,1,0,0, @_ChickenGeorge: DEAD&#128128;&#8220;@TAkeme2CHINA: &#128553;  @PEagles14: When ur fuckin and her pussy stank but have really good friends ht&#8230;
18671,3,0,3,0,1," @_CocaKoula: Da bch got scared and couldnt take  no mo but ya boy was feenin fo dat &#128533;&#128514;&#128514;
&#8220;@uce_INA: &#128514;&#128557;&#128514;&#128557;&#128514;&#128557;&#128514; koula noooooooo https://&#8230;"
18672,3,1,2,0,1, @_CollegeHumor_: One loyal girlfriend  woh more than one hundred hoes
18673,3,2,1,0,0, @_CollegeHumor_: fully suppo same-sex marriage but ill never stop calling my friends faggots
18674,3,0,3,0,1, @_ConnerJay: Ho ho ho bches Merry 4 months-until Chmas http://tco/4JCiu8vHzV
18675,3,1,2,0,1, @_ConnorRay: do not fuck wh that bch she cannot keep her legs closed
18676,3,0,2,1,1, @_Creamm_: @Victoria_Finae dont mind my retarded ass&#128514;
18677,3,0,3,0,1, @_Crzy4tay: &#8220;@hedge_brandon: If youve only seen my couch not my bed you my hoe&#8221;&#128514;&#128514;
18678,3,0,3,0,1, @_DEROOO: &#8220;@ViriDoesItt: How lose th sweet&#8221;you aint lose  you hide  lmfao Viri tryna smoke that hoe to self
18679,3,0,3,0,1, @_DJPHILIP: &#9995;&#128214;My mama told me if bch feet diy her pussy diy cause ya feet  first thing that  water when you ba
18680,9,0,9,0,1, @_DalvinA: &#8220;@Can_iGet_8: cant stand no messy hoe&#8221;1&#8419;0&#8419;0&#8419;0&#8419; true story
18681,3,1,2,0,1, @_Dingyyyb_: @wheeler_kashhh lls lor bches stay wanting to fight  made real mad talks my Sh
18682,6,0,5,1,1, @_Drettab: hate you sidelines hoes yall got so much courage &#128553;&#128514;
18683,3,0,3,0,1, @_Ezzzylove: hate salty bches
18684,3,0,3,0,1, @_Ezzzylove: She bad bch lets get to  right away 
18685,3,1,2,0,1, @_Fashi0nta: &amp; sad cause niggas will have good girl &amp; do her wrong hard finding good bch out here forreal
18686,3,0,3,0,1, @_FckYoLifeStyle: We slap bches &#128514;&#128514;&#128514;
18687,3,0,2,1,1, @_Foreverfamous_: @vintage_monroe_: &#8220;@VineForByrd: Girlfriends Be Like&#128514;&#128557;&#128588;&#128175; https://tco/QM5XDxNQyN&#8221;bch we dont want him&#128514;&#128514;&#128557;&#128557;&#128128;&#128128;
18688,3,0,3,0,1, @_FreeMax_: &#128514;&#128514;&#128514;&#128557; skdaddle that sh hoe http://tco/BXsLCSHjHE
18689,3,0,3,0,1, @_Fvfx: Pussy will always be my fav iggy song like how do you not like song that just says pussy numerous amounts of time
18690,3,0,3,0,1, @_Headsyoulose: Ill wre poem for hoe http://tco/jQPzftI14w
18691,3,0,3,0,1, @_HolySmokes: If you cant eat pussy thats got hair on  Im not even sure you really know how to eat pussy
18692,3,1,2,0,1, @_IAmMariahJ: @1017_Sqquad man just went from 0 - 100 real quick aint no hoe  fuck niggas thought th was &#128530;
18693,3,0,3,0,1, @_IBeKev: Throw me blunt bch
18695,3,0,3,0,1, @_IStayLowkey_: Th bch must be stopped http://tco/plNmHgU4yY
18696,3,0,3,0,1, @_ImOVERSEAS: Hoes out here selling pussy for some new uggs You dqualified
18697,3,0,3,0,1, @_ImtrILLasFuk: girl KNOWS when bch likes her boyfriend &#128564;&#128080;
18698,3,0,3,0,1, @_ImtrILLasFuk: If her pussy got over 10 body counts Its dead&#128128; Pussies&#128049; only have 9 lives &#128514;&#128514;
18699,3,0,3,0,1, @_ItsUpWPc: Gotta eat her pussy so good she forget dick coming next Have her talking to herself like he brought dick wh him too &#8230;
18700,3,1,2,0,1, @_JBsoprano: Young****act hard and all  bad*****grew up to be trash broads -@JaeTips
18701,3,0,3,0,1, @_James_Kirby_:  bigger  hoops  bigger  hoe #jerryspringer #classic #truthhus
18702,3,0,3,0,1, @_JioVanni: se bches play on everybodys team
18703,3,0,1,2,2, @_JocelynB: Yu hoes just love to pump fake bout yall lives on se social networks
18704,3,0,3,0,1, @_JohnFKennedy_: Fuck bches get re-elected #TeamJFK
18705,3,0,3,0,1, @_JohnFKennedy_: choose to fuck all se bches not because yre easy but because Im hard #PresidentialPounding
18706,3,0,2,1,1, @_JohnFKennedy_: One mans trash  anor mans wife #Fact
18707,3,0,3,0,1, @_KINGCAILLOU: Sh like th why hoes head be fuck up  want social media ass relationships http://tco/F7pTmbSSLU
18708,3,0,3,0,1, @_KJGreat: Four Brors showed  bch in lot of niggas wouldve killed wouldve killed Victor Sweet if was one of&#8230;
18709,3,1,2,0,1, @_KJGreat: knew bch in college who sold  pussy for 2-3 favors
18710,3,0,3,0,1, @_KingCorey_: &#8220;@skyereyes_: &#8220;@GinaSanabria_: have no hoes man dont need those though &#128564;&#8221;&#128557;&#128557; need to pick mines back up &#128553;&#8221;
18711,3,0,3,0,1, @_Kingdineroo: Lmao bch dumb asl http://tco/O0RraJ8Vij
18712,3,0,3,0,1, @_Kin_Nikole: @zzachbarness: Swear AG ugly den bch He look like possum and giraffe mix breed Th nt funny But died&#8230;
18713,3,0,3,0,1, @_LLcooLJ: bch dont fucking know you
18714,3,1,2,0,1, @_LOSOWORLD: @ChiefKeef bch ass nikka took Flight Frm #Kenosha
18715,3,0,3,0,1, @_LastQueenCyn_: Niggas be in that pussy like http://tco/DDJSB5cD
18716,3,0,3,0,1," @_LastQueen_Bri: Everybody claim fvck wh bad bches but all  ugly bches getting pregnant&#128118;&#128118; 







Somebody lien&#128530;&#128530;"
18717,3,1,2,0,1, @_LexC__: Im convinced that some of yall bches get pregnant purposely because bih control &amp; plan pills are effective &#128533;&#128056;&#9749;&#65039;
18718,3,0,3,0,1, @_LiftingProbz_: if had dollar for every time fucked ur bch http://tco/8ike4m29co
18719,3,0,3,0,1, @_LilBaddiee_: have daughter to think about  yall think Im worry about you hoes  naaaaaaaa
18720,3,0,3,0,1, @_LindseyLove: Let me tell yall bches something right quick http://tco/2jcQl8pFLc
18721,6,0,6,0,1, @_LoveAblePinky: &#8220;@1000gramsBee: hate ah diy house foul living bches&#8221;&#128514;&#128514;&#128514; lot of out re
18722,3,1,2,0,1, @_MCBaybeh1218: Keep ur bch on leash 
18723,3,0,3,0,1, @_MILLz5: @Spotlightasiaa: &#128514;&#128514;&#128514;&#128514;&#128514; why fab snapped like that http://tco/gLKgTqIG15 &#128514;&#128514;&#128514; konnnichiwa bch
18724,3,0,2,1,1, @_Maniac_Mind_: tell bch go and get my name tatted on her spine so can feel good when Im htin  from behind
